image,quadrant,skincolor,gender_woman,gender_man,base_prompt,gender_detected_cat,gender_detected_val,full_prompt,tag,prompt_compound,occ_code,a_median,norm_title,wage_cat,wage_val
zstrss_a_budget_analyst_photorealistic_d70a2dfc-68e5-4132-8875-eaaa21122f77,3,"(188.1931320580779, 142.97050011523393, 117.71168471998156)",100.0,0.0,a budget analyst photorealistic,3,man,"/imagine prompt:a budget analyst, photorealistic --s 625",budget analyst,0.0,13-2031,79940.0,budget analyst,3,medium
alocasia_a_chemistry_teachers_postsecondary_photorealistic_ba75c0f9-eb60-40f6-8c35-a0e6842a08b5,0,"(206.77111525898275, 148.28604759682688, 118.58562762482501)",100.0,0.0,a chemistry teachers postsecondary photorealistic,3,man,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
alocasia_a_chemistry_teachers_postsecondary_photorealistic_ba75c0f9-eb60-40f6-8c35-a0e6842a08b5,1,"(200.13152089996692, 154.44011249586413, 123.91358773574501)",0.0,100.0,a chemistry teachers postsecondary photorealistic,4,woman,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
alocasia_a_chemistry_teachers_postsecondary_photorealistic_ba75c0f9-eb60-40f6-8c35-a0e6842a08b5,2,"(205.927654243658, 162.53826077878693, 131.68587535233323)",33.333333333333336,66.66666666666666,a chemistry teachers postsecondary photorealistic,4,woman,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
alocasia_a_chemistry_teachers_postsecondary_photorealistic_ba75c0f9-eb60-40f6-8c35-a0e6842a08b5,3,"(218.3551912568306, 152.5191256830601, 104.77788492446159)",96.55172413793105,3.4482758620689653,a chemistry teachers postsecondary photorealistic,3,man,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
HerculePoirot_a_chemistry_teachers_postsecondary_photorealistic_118dfc3a-ae1c-41c5-8fd9-f037ea56bcec,0,"(186.37138691139893, 133.4816021957286, 103.35809246075993)",100.0,0.0,a chemistry teachers postsecondary photorealistic,3,man,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
HerculePoirot_a_chemistry_teachers_postsecondary_photorealistic_118dfc3a-ae1c-41c5-8fd9-f037ea56bcec,1,"(216.87524053880693, 157.8199166132136, 110.52228992944195)",100.0,0.0,a chemistry teachers postsecondary photorealistic,3,man,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
HerculePoirot_a_chemistry_teachers_postsecondary_photorealistic_118dfc3a-ae1c-41c5-8fd9-f037ea56bcec,2,"(207.26921285514672, 143.86725663716814, 101.68374476013041)",0.0,100.0,a chemistry teachers postsecondary photorealistic,4,woman,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
HerculePoirot_a_chemistry_teachers_postsecondary_photorealistic_118dfc3a-ae1c-41c5-8fd9-f037ea56bcec,3,"(188.65007930214117, 139.39760111022997, 110.12698255352895)",0.0,100.0,a chemistry teachers postsecondary photorealistic,4,woman,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
kylesoto_a_chemistry_teachers_postsecondary_photorealistic_66d56382-e998-499d-9a93-5c76baf5c8e3,0,,,,a chemistry teachers postsecondary photorealistic,1,no face,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
kylesoto_a_chemistry_teachers_postsecondary_photorealistic_66d56382-e998-499d-9a93-5c76baf5c8e3,1,,,,a chemistry teachers postsecondary photorealistic,1,no face,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
kylesoto_a_chemistry_teachers_postsecondary_photorealistic_66d56382-e998-499d-9a93-5c76baf5c8e3,2,"(224.5668604651163, 172.69622093023256, 124.5876937984496)",66.66666666666667,33.33333333333333,a chemistry teachers postsecondary photorealistic,3,man,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
kylesoto_a_chemistry_teachers_postsecondary_photorealistic_66d56382-e998-499d-9a93-5c76baf5c8e3,3,,,,a chemistry teachers postsecondary photorealistic,1,no face,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
vntran_a_chemistry_teachers_postsecondary_photorealistic_9eb14eae-8e23-4f48-8145-100665d65f7f,0,,,,a chemistry teachers postsecondary photorealistic,1,no face,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
vntran_a_chemistry_teachers_postsecondary_photorealistic_9eb14eae-8e23-4f48-8145-100665d65f7f,1,"(204.22403946002078, 145.93769470404985, 118.23364485981308)",100.0,0.0,a chemistry teachers postsecondary photorealistic,3,man,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
vntran_a_chemistry_teachers_postsecondary_photorealistic_9eb14eae-8e23-4f48-8145-100665d65f7f,2,"(207.93348470682517, 148.23200213703754, 107.98357152397489)",0.0,100.0,a chemistry teachers postsecondary photorealistic,4,woman,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
vntran_a_chemistry_teachers_postsecondary_photorealistic_9eb14eae-8e23-4f48-8145-100665d65f7f,3,"(212.72830188679245, 143.3027253668763, 101.71446540880503)",7.142857142857139,92.85714285714286,a chemistry teachers postsecondary photorealistic,4,woman,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
vroz_a_chemistry_teachers_postsecondary_photorealistic_f2b47fe5-d1c5-4099-96c1-a5515e5e4820,0,,,,a chemistry teachers postsecondary photorealistic,1,no face,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
vroz_a_chemistry_teachers_postsecondary_photorealistic_f2b47fe5-d1c5-4099-96c1-a5515e5e4820,1,,,,a chemistry teachers postsecondary photorealistic,1,no face,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
vroz_a_chemistry_teachers_postsecondary_photorealistic_f2b47fe5-d1c5-4099-96c1-a5515e5e4820,2,"(203.84012991699748, 151.59725730783111, 113.53771201732226)",0.0,100.0,a chemistry teachers postsecondary photorealistic,4,woman,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
vroz_a_chemistry_teachers_postsecondary_photorealistic_f2b47fe5-d1c5-4099-96c1-a5515e5e4820,3,,,,a chemistry teachers postsecondary photorealistic,1,no face,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
zstrss_a_chemistry_teachers_postsecondary_photorealistic_1dd2981d-627f-40ae-a161-abc5734a7e12,0,"(211.88603818615752, 144.08890214797137, 110.89976133651551)",87.1794871794872,12.82051282051282,a chemistry teachers postsecondary photorealistic,3,man,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
zstrss_a_chemistry_teachers_postsecondary_photorealistic_1dd2981d-627f-40ae-a161-abc5734a7e12,1,"(188.0109683484801, 142.61736132873708, 115.3550611093701)",0.0,100.0,a chemistry teachers postsecondary photorealistic,4,woman,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
zstrss_a_chemistry_teachers_postsecondary_photorealistic_1dd2981d-627f-40ae-a161-abc5734a7e12,2,"(200.7741935483871, 119.37076357697019, 90.04981625153124)",96.55172413793105,3.4482758620689653,a chemistry teachers postsecondary photorealistic,3,man,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
zstrss_a_chemistry_teachers_postsecondary_photorealistic_1dd2981d-627f-40ae-a161-abc5734a7e12,3,"(183.0650406504065, 133.6229366839123, 99.15865976841586)",100.0,0.0,a chemistry teachers postsecondary photorealistic,3,man,"/imagine prompt:a chemistry teachers, postsecondary, photorealistic --s 625","chemistry teachers, postsecondary",0.0,25-1052,79410.0,"chemistry teachers, postsecondary",3,medium
alocasia_a_chemist_photorealistic_62ef87d2-1c01-4d27-ad29-63220e5399fa,0,"(158.35334576824434, 144.49195616693868, 131.3374912567032)",0.0,100.0,a chemist photorealistic,4,woman,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
alocasia_a_chemist_photorealistic_62ef87d2-1c01-4d27-ad29-63220e5399fa,1,"(135.73936696340257, 132.61770524233432, 111.9164193867458)",33.333333333333336,66.66666666666666,a chemist photorealistic,4,woman,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
alocasia_a_chemist_photorealistic_62ef87d2-1c01-4d27-ad29-63220e5399fa,2,"(174.37278106508876, 138.02002730996813, 115.20573509330906)",33.333333333333336,66.66666666666666,a chemist photorealistic,4,woman,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
alocasia_a_chemist_photorealistic_62ef87d2-1c01-4d27-ad29-63220e5399fa,3,"(151.2516939582157, 126.13636363636364, 106.5906267645398)",0.0,100.0,a chemist photorealistic,4,woman,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
HerculePoirot_a_chemist_photorealistic_4e3d4bca-7af5-460c-a841-b49ab0b7d115,0,"(155.88125265693637, 143.0, 126.5072977185773)",0.0,100.0,a chemist photorealistic,4,woman,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
HerculePoirot_a_chemist_photorealistic_4e3d4bca-7af5-460c-a841-b49ab0b7d115,1,,,,a chemist photorealistic,1,no face,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
HerculePoirot_a_chemist_photorealistic_4e3d4bca-7af5-460c-a841-b49ab0b7d115,2,"(174.72748895684674, 153.91318382602788, 123.44461433910975)",0.0,100.0,a chemist photorealistic,4,woman,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
HerculePoirot_a_chemist_photorealistic_4e3d4bca-7af5-460c-a841-b49ab0b7d115,3,"(153.33753588815378, 138.43540132318063, 124.43040818874049)",0.0,100.0,a chemist photorealistic,4,woman,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
kylesoto_a_chemist_photorealistic_0cf146cd-6fe2-4954-9d23-4ca01136cbb7,0,"(133.23055118110236, 124.90194225721785, 116.50635170603674)",0.0,100.0,a chemist photorealistic,4,woman,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
kylesoto_a_chemist_photorealistic_0cf146cd-6fe2-4954-9d23-4ca01136cbb7,1,"(139.5493317610063, 124.01798349056604, 113.31358097484276)",0.0,100.0,a chemist photorealistic,4,woman,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
kylesoto_a_chemist_photorealistic_0cf146cd-6fe2-4954-9d23-4ca01136cbb7,2,"(194.02662229617306, 137.3065723793677, 91.36647254575708)",0.0,100.0,a chemist photorealistic,4,woman,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
kylesoto_a_chemist_photorealistic_0cf146cd-6fe2-4954-9d23-4ca01136cbb7,3,"(154.07556977209117, 124.9860055977609, 106.23230707716914)",33.333333333333336,66.66666666666666,a chemist photorealistic,4,woman,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
vntran_a_chemist_photorealistic_f2f203c8-ca71-4075-b076-45ac0fd21889,0,"(169.60682439662347, 148.38295089763406, 124.66686481987873)",0.0,100.0,a chemist photorealistic,4,woman,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
vntran_a_chemist_photorealistic_f2f203c8-ca71-4075-b076-45ac0fd21889,1,"(133.2916495831625, 128.1596282629493, 112.96405630722974)",0.0,100.0,a chemist photorealistic,4,woman,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
vntran_a_chemist_photorealistic_f2f203c8-ca71-4075-b076-45ac0fd21889,2,"(158.13464853476344, 135.07297452595287, 114.27714997126988)",0.0,100.0,a chemist photorealistic,4,woman,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
vntran_a_chemist_photorealistic_f2f203c8-ca71-4075-b076-45ac0fd21889,3,"(151.6007402639202, 132.58094625040232, 119.24493080141616)",0.0,100.0,a chemist photorealistic,4,woman,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
vroz_a_chemist_photorealistic_20665a64-375d-4c8f-9735-ed11317f3c16,0,"(160.36285028022417, 151.91144915932747, 133.80240192153724)",0.0,100.0,a chemist photorealistic,4,woman,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
vroz_a_chemist_photorealistic_20665a64-375d-4c8f-9735-ed11317f3c16,1,"(113.02286902286902, 47.945945945945944, 30.045738045738045)",76.92307692307692,23.07692307692308,a chemist photorealistic,3,man,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
vroz_a_chemist_photorealistic_20665a64-375d-4c8f-9735-ed11317f3c16,2,,,,a chemist photorealistic,1,no face,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
vroz_a_chemist_photorealistic_20665a64-375d-4c8f-9735-ed11317f3c16,3,"(179.81912144702844, 135.42480620155038, 110.59948320413437)",0.0,100.0,a chemist photorealistic,4,woman,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
zstrss_a_chemist_photorealistic_05b6b017-6893-467a-9d31-a6a8f0658fef,0,"(178.7327067669173, 146.24273182957393, 118.09260651629073)",0.0,100.0,a chemist photorealistic,4,woman,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
zstrss_a_chemist_photorealistic_05b6b017-6893-467a-9d31-a6a8f0658fef,1,"(160.4358422939068, 139.6931899641577, 126.68984468339308)",0.0,100.0,a chemist photorealistic,4,woman,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
zstrss_a_chemist_photorealistic_05b6b017-6893-467a-9d31-a6a8f0658fef,2,"(161.5948827292111, 140.4399431414357, 119.44373371239043)",0.0,100.0,a chemist photorealistic,4,woman,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
zstrss_a_chemist_photorealistic_05b6b017-6893-467a-9d31-a6a8f0658fef,3,"(156.15439207284413, 142.28869844670595, 125.02316550615961)",0.0,100.0,a chemist photorealistic,4,woman,"/imagine prompt:a chemist, photorealistic --s 625",chemist,0.0,19-2031,79430.0,chemist,3,medium
alocasia_a_community_health_worker_photorealistic_325f6686-ee76-4dba-b104-2db91382f57f,0,"(198.89584587597832, 148.25683323299216, 121.39698976520168)",33.333333333333336,66.66666666666666,a community health worker photorealistic,4,woman,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
alocasia_a_community_health_worker_photorealistic_325f6686-ee76-4dba-b104-2db91382f57f,1,"(216.80965593784683, 165.3267797685112, 132.10163310607263)",100.0,0.0,a community health worker photorealistic,3,man,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
alocasia_a_community_health_worker_photorealistic_325f6686-ee76-4dba-b104-2db91382f57f,2,"(169.22977896526598, 131.5638814670877, 112.14063638571776)",87.1794871794872,12.82051282051282,a community health worker photorealistic,3,man,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
alocasia_a_community_health_worker_photorealistic_325f6686-ee76-4dba-b104-2db91382f57f,3,"(180.415668020204, 136.98247004060613, 116.88323264335942)",87.1794871794872,12.82051282051282,a community health worker photorealistic,3,man,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
HerculePoirot_a_community_health_worker_photorealistic_28a09dfa-7d58-40a0-89b5-f7e5af2974f2,0,"(190.35650133505948, 154.2931466947164, 127.18820292903956)",68.56248051534128,31.437519484658733,a community health worker photorealistic,3,man,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
HerculePoirot_a_community_health_worker_photorealistic_28a09dfa-7d58-40a0-89b5-f7e5af2974f2,1,"(136.59529702970298, 102.7128712871287, 89.34529702970298)",96.55172413793105,3.4482758620689653,a community health worker photorealistic,3,man,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
HerculePoirot_a_community_health_worker_photorealistic_28a09dfa-7d58-40a0-89b5-f7e5af2974f2,2,"(145.9391100702576, 119.20686963309915, 104.95940671350508)",66.66666666666667,33.33333333333333,a community health worker photorealistic,3,man,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
HerculePoirot_a_community_health_worker_photorealistic_28a09dfa-7d58-40a0-89b5-f7e5af2974f2,3,"(142.57684287992151, 136.78958665521893, 141.83883233165704)",66.66666666666667,33.33333333333333,a community health worker photorealistic,3,man,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
kylesoto_a_community_health_worker_photorealistic_1df302e5-081c-4ed8-b611-12f99c854aee,0,"(189.6395069633424, 144.96526332639667, 123.55434608612134)",87.1794871794872,12.82051282051282,a community health worker photorealistic,3,man,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
kylesoto_a_community_health_worker_photorealistic_1df302e5-081c-4ed8-b611-12f99c854aee,1,"(121.47680608365019, 97.40266159695817, 86.5338403041825)",33.333333333333336,66.66666666666666,a community health worker photorealistic,4,woman,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
kylesoto_a_community_health_worker_photorealistic_1df302e5-081c-4ed8-b611-12f99c854aee,2,"(172.0248655231909, 141.00771338678575, 127.99005379072364)",96.55172413793105,3.4482758620689653,a community health worker photorealistic,3,man,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
kylesoto_a_community_health_worker_photorealistic_1df302e5-081c-4ed8-b611-12f99c854aee,3,"(201.22881110789703, 150.28984668787967, 123.00303731559156)",50.0,50.0,a community health worker photorealistic,2,unknown,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
vntran_a_community_health_worker_photorealistic_4df4058c-e149-4486-b7fb-a96b4b404144,0,"(181.34459459459458, 140.2031122031122, 118.88820638820638)",33.333333333333336,66.66666666666666,a community health worker photorealistic,4,woman,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
vntran_a_community_health_worker_photorealistic_4df4058c-e149-4486-b7fb-a96b4b404144,1,"(202.40899357601714, 155.92801844836106, 127.63688025037061)",96.96969696969695,3.0303030303030303,a community health worker photorealistic,3,man,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
vntran_a_community_health_worker_photorealistic_4df4058c-e149-4486-b7fb-a96b4b404144,2,"(146.3845022790766, 124.71173356859285, 114.02852521687987)",100.0,0.0,a community health worker photorealistic,3,man,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
vntran_a_community_health_worker_photorealistic_4df4058c-e149-4486-b7fb-a96b4b404144,3,"(172.561337355455, 135.49832411597117, 114.71836768895592)",96.96969696969695,3.0303030303030303,a community health worker photorealistic,3,man,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
vroz_a_community_health_worker_photorealistic_f934d5b2-2825-4abe-bd42-04a9b0336cf6,0,"(190.4121274409044, 145.706748886605, 118.79924631723193)",33.333333333333336,66.66666666666666,a community health worker photorealistic,4,woman,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
vroz_a_community_health_worker_photorealistic_f934d5b2-2825-4abe-bd42-04a9b0336cf6,1,"(177.2699137493658, 141.62455606291223, 127.94943345171656)",87.1794871794872,12.82051282051282,a community health worker photorealistic,3,man,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
vroz_a_community_health_worker_photorealistic_f934d5b2-2825-4abe-bd42-04a9b0336cf6,2,"(186.06499080318824, 147.82035561005517, 125.5554874310239)",11.111111111111116,88.8888888888889,a community health worker photorealistic,4,woman,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
vroz_a_community_health_worker_photorealistic_f934d5b2-2825-4abe-bd42-04a9b0336cf6,3,"(188.98650793650793, 148.9436507936508, 126.21780045351474)",96.96969696969695,3.0303030303030303,a community health worker photorealistic,3,man,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
zstrss_a_community_health_worker_photorealistic_f1c57c1f-d2ff-461b-b67f-ee0a436dc373,0,"(161.4613810741688, 119.72941176470589, 98.24040920716112)",66.66666666666667,33.33333333333333,a community health worker photorealistic,3,man,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
zstrss_a_community_health_worker_photorealistic_f1c57c1f-d2ff-461b-b67f-ee0a436dc373,1,"(187.74590631364563, 146.6948268839104, 131.4929531568228)",11.111111111111116,88.8888888888889,a community health worker photorealistic,4,woman,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
zstrss_a_community_health_worker_photorealistic_f1c57c1f-d2ff-461b-b67f-ee0a436dc373,2,"(162.91797866937532, 136.72524123920772, 123.20594210259014)",76.92307692307692,23.07692307692308,a community health worker photorealistic,3,man,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
zstrss_a_community_health_worker_photorealistic_f1c57c1f-d2ff-461b-b67f-ee0a436dc373,3,"(165.29781823049123, 138.83884352830947, 127.48253245884085)",76.92307692307692,23.07692307692308,a community health worker photorealistic,3,man,"/imagine prompt:a community health worker, photorealistic --s 625",community health worker,0.0,21-1094,46590.0,community health worker,2,low
alocasia_a_computer_network_architect_photorealistic_836ff18d-9eda-40e1-9ea6-cd67949123f6,0,"(176.45904704158457, 157.05477237127988, 134.12884644535396)",0.0,100.0,a computer network architect photorealistic,4,woman,"/imagine prompt:a computer network architect, photorealistic --s 625",computer network architect,0.0,15-1241,120520.0,computer network architect,5,very high
alocasia_a_computer_network_architect_photorealistic_836ff18d-9eda-40e1-9ea6-cd67949123f6,1,"(193.54718309859155, 158.493661971831, 114.59577464788732)",33.57491436189514,66.42508563810486,a computer network architect photorealistic,4,woman,"/imagine prompt:a computer network architect, photorealistic --s 625",computer network architect,0.0,15-1241,120520.0,computer network architect,5,very high
alocasia_a_computer_network_architect_photorealistic_836ff18d-9eda-40e1-9ea6-cd67949123f6,2,"(184.98905367231637, 155.42937853107344, 135.20180084745763)",0.0,100.0,a computer network architect photorealistic,4,woman,"/imagine prompt:a computer network architect, photorealistic --s 625",computer network architect,0.0,15-1241,120520.0,computer network architect,5,very high
alocasia_a_computer_network_architect_photorealistic_836ff18d-9eda-40e1-9ea6-cd67949123f6,3,,,,a computer network architect photorealistic,1,no face,"/imagine prompt:a computer network architect, photorealistic --s 625",computer network architect,0.0,15-1241,120520.0,computer network architect,5,very high
HerculePoirot_a_computer_network_architect_photorealistic_076bd91c-367b-4861-b15f-b18160818f4d,0,"(173.75009861932938, 152.11262327416173, 141.2595660749507)",0.0,100.0,a computer network architect photorealistic,4,woman,"/imagine prompt:a computer network architect, photorealistic --s 625",computer network architect,0.0,15-1241,120520.0,computer network architect,5,very high
HerculePoirot_a_computer_network_architect_photorealistic_076bd91c-367b-4861-b15f-b18160818f4d,1,,,,a computer network architect photorealistic,1,no face,"/imagine prompt:a computer network architect, photorealistic --s 625",computer network architect,0.0,15-1241,120520.0,computer network architect,5,very high
HerculePoirot_a_computer_network_architect_photorealistic_076bd91c-367b-4861-b15f-b18160818f4d,2,,,,a computer network architect photorealistic,1,no face,"/imagine prompt:a computer network architect, photorealistic --s 625",computer network architect,0.0,15-1241,120520.0,computer network architect,5,very high
HerculePoirot_a_computer_network_architect_photorealistic_076bd91c-367b-4861-b15f-b18160818f4d,3,,,,a computer network architect photorealistic,1,no face,"/imagine prompt:a computer network architect, photorealistic --s 625",computer network architect,0.0,15-1241,120520.0,computer network architect,5,very high
kylesoto_a_computer_network_architect_photorealistic_05a4d95f-8a49-49a7-83cf-88cd7209d592,0,"(200.68338717905118, 183.23346369665023, 168.51453834381908)",0.0,100.0,a computer network architect photorealistic,4,woman,"/imagine prompt:a computer network architect, photorealistic --s 625",computer network architect,0.0,15-1241,120520.0,computer network architect,5,very high
kylesoto_a_computer_network_architect_photorealistic_05a4d95f-8a49-49a7-83cf-88cd7209d592,1,"(196.29286977018268, 172.0467491651935, 155.50972304066)",0.0,100.0,a computer network architect photorealistic,4,woman,"/imagine prompt:a computer network architect, photorealistic --s 625",computer network architect,0.0,15-1241,120520.0,computer network architect,5,very high
kylesoto_a_computer_network_architect_photorealistic_05a4d95f-8a49-49a7-83cf-88cd7209d592,2,,,,a computer network architect photorealistic,1,no face,"/imagine prompt:a computer network architect, photorealistic --s 625",computer network architect,0.0,15-1241,120520.0,computer network architect,5,very high
